osm_id,name,category,category_key,category_slug,address,city_slug,area_slug,business_slug,latitude,longitude,phone,website,email,opening_hours,google_maps_url,photo_url,image_url,google_summary,google_rating,google_review_count,google_place_id,tags,chain_flag,social_facebook,social_instagram,social_twitter,social_tiktok,social_linkedin,social_youtube,wikidata_id,fsa_rating,fsa_hygiene_score,fsa_establishment_id,status,ranking_tier,source,scrape_date,last_synced_at
way/262482368,The Mouse,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Waters Lane, Bristol, BS9 4AA",bristol,westbury-on-trym,the-mouse,51.4927517,-2.6158176,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/264221716,The 131 Club,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"131 Westbury Road, Bristol, BS9 3AN",bristol,westbury-on-trym,the-131-club,51.4886015,-2.6167491,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/268161865,The Eastfield,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"219 Henleaze Road, Bristol, BS9 4NQ, GB",bristol,henleaze,the-eastfield,51.4891865,-2.6087126,+44 117 239 1466,https://www.theeastfieldpub.co.uk,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/262464610,White Lion,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Passage Road, Bristol, BS9 3HN",bristol,westbury-on-trym,white-lion,51.4950406,-2.6172151,,https://www.emberinns.co.uk/nationalsearch/southwest/the-white-lion-bristol,,,,,,,,,,"{""pub""}",independent,,,,,,,Q26503590,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/262468357,The Victoria,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"20 Chock Lane, Bristol, BS9 3EX",bristol,westbury-on-trym,the-victoria,51.4937095,-2.6148893,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/1219634407,The Cricketers,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,,,the-cricketers,51.5012836,-2.6158158,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/352131212,The Treble Chance,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Greystoke Avenue, Bristol, BS10 6AG",bristol,southmead,the-treble-chance,51.4999244,-2.6116376,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/272949385,The Beehive,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Wellington Hill West, Bristol, BS9 4QY",bristol,henleaze,the-beehive,51.4917118,-2.5959176,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/274701877,Bear & Rugged Staff,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Southmead Road, Bristol, BS10 5EL",bristol,southmead,bear-rugged-staff,51.4972509,-2.5979424,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/268178777,Chimp House,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"232 Gloucester Road, Bristol, BS7 8NZ",bristol,,chimp-house,51.4795847,-2.5896598,+44 7903 068686,https://www.thechimphouse.co.uk/,,Fr-Sa 19:00+,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/268178780,Golden Lion,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"244 Gloucester Road, Bristol, BS7 8NZ",bristol,,golden-lion,51.4798959,-2.5896399,+44 117 924 6449,,,"Mo-Fr 14:00-24:00; Sa,Su 12:00-23:00",,,,,,,,"{""pub""}",independent,https://www.facebook.com/goldenlionbristol/,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/268782684,Sidney & Eden,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"198 Gloucester Road, Bristol, BS7 8NU",bristol,,sidney-eden,51.4787063,-2.5899129,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/187065944,Lazy Dog,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"112 Ashley Down Road, Bristol, BS7 9JR",bristol,bishopston,lazy-dog,51.4814717,-2.5827337,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/264235168,The Anchor,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"323 Gloucester Road, Bristol, BS7 8PE",bristol,horfield,the-anchor,51.4813553,-2.5875512,+44 117 924 1769,https://www.crafted-social.co.uk/anchor-bristol,,"Mo-Th 12:00-23:30; Fr,Sa 12:00-00:30; Su 12:00-23:00",,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/272496953,Cave,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"286 Gloucester Road, Bristol, BS7 8PD",bristol,bishopston,cave,51.48103,-2.5884193,,,,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/365612809,The Sportsman,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Nevil Road, Bristol, BS7 9EQ",bristol,bishopston,the-sportsman,51.4792572,-2.5868426,+44 117 9427525,http://the-sportsman.co.uk/,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/439775363,The Annexe Inn,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Nevil Road, Bristol, BS7 9EQ",bristol,bishopston,the-annexe-inn,51.4793809,-2.5865658,+44 117 9493931,http://the-annexe.co.uk/,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/354395159,Foresters Arms,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"94 Ashley Down Road, Bristol, BS7 9JR",bristol,bishopston,foresters-arms,51.4818152,-2.5836162,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/272145160,The Drapers Arms,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"447 Gloucester Road, Bristol, BS7 8TZ",bristol,,the-drapers-arms,51.4853037,-2.5858417,,,,"Mo-Th 17:00-21:30; Fr,Su 16:00-21:30; Sa 14:00-21:30",,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/272161237,The Royal Oak,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"385 Gloucester Road, Bristol, BS7 8TN",bristol,horfield,the-royal-oak,51.483458,-2.5866126,+44 117 989 2522,https://www.greatukpubs.co.uk/royal-oak-horfield,theroyaloakbristol@gmail.com,"Su-Th 12:00-23:00; Fr,Sa 12:00-00:30",,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/251801271,Crafty Cow,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"635 Gloucester Road, Bristol, BS7 0BJ",bristol,horfield,crafty-cow,51.4923409,-2.5830342,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/257176584,The Wellington,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Gloucester Road, Bristol, BS7 8UR",bristol,horfield,the-wellington,51.4888115,-2.5852453,,,,"Mo-Fr 08:00-23:00, Sa,Su 08:00-24:00",,,,,,,,"{""pub""}",independent,,,,,,,Q111874193,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/257176583,Inn on the Green,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"2 Filton Road, Bristol, BS7 0PA",bristol,horfield,inn-on-the-green,51.4946067,-2.581867,,,,"Mo-Fr 12:00-23:00, Sa,Su 12:00-24:00",,,,,,,,"{""pub""}",independent,,,,,,,Q135649561,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/648513212,Bargain Booze,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"370 Filton Avenue, Bristol, BS7 0BE, GB",bristol,horfield,bargain-booze,51.4948262,-2.5745789,,,,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/689005070,Arbor,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"181 Easton Road, Bristol, BS5 0HQ",bristol,easton,arbor,51.4621949,-2.5660287,,,,,,,,,,,,"{""brewery""}",independent,,,,,,,Q97665078,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/291257181,Area 81 Bar,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Lawrence Hill, Bristol, BS5 0DN",bristol,,area-81-bar,51.4579413,-2.5667745,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/354957112,Jolly Roger,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"199 Easton Road, Bristol, BS5 0HQ",bristol,easton,jolly-roger,51.4619299,-2.5650718,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/354957116,The Plough,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"223 Easton Road, Bristol, BS5 0EG",bristol,easton,the-plough,51.4617372,-2.5631877,,,,,,,,,,,,"{""pub""}",independent,,,https://twitter.com/ThePloughEaston,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/354957117,The Queens Head,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"171 Easton Road, Bristol, BS5 0ES",bristol,easton,the-queens-head,51.4618501,-2.5665617,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/496424952,The Packhorse,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"166-168 Lawrence Hill, Bristol, BS5 0DN",bristol,lawrence-hill,the-packhorse,51.4579393,-2.5666505,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/625671466,Dawkins,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Lawnwood Road Industrial Estate Lawnwood Road, Bristol, BS5 0EF",bristol,easton,dawkins,51.461308,-2.5663152,,,,,,,,,,,,"{""brewery""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/291382795,The Old Stillage,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"145-147 Church Road, Bristol, BS5 9LA",bristol,redfield,the-old-stillage,51.4587409,-2.55812,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/401118655,ZK's,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"147 Whitehall Road, Bristol, BS5 9BJ",bristol,,zks,51.461837,-2.5567396,,,,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/515367680,Lost & Grounded Brewers,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"91 Whitby Road, Bristol, BS4 3AR",bristol,brislington,lost-grounded-brewers,51.4501051,-2.5547736,,,,,,,,,,,,"{""brewery""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/405395691,Langton Court Hotel,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Langton Court Road, Bristol, BS4 4EG",bristol,saint-annes,langton-court-hotel,51.450136,-2.548614,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/401118649,The Red Lion,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"206 Whitehall Road, Bristol, BS5 9BP",bristol,redfield,the-red-lion,51.4615845,-2.5547515,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/402979476,The Dark Horse,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"172-174 Church Road, Bristol, BS5 9HX",bristol,redfield,the-dark-horse,51.4594327,-2.5523087,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/402979495,The Fire Engine,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"188 Church Road, Bristol, BS5 9HX",bristol,redfield,the-fire-engine,51.4595268,-2.5510945,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/402984389,The George & Dragon,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"140a Church Road, Bristol, BS5 9HN",bristol,redfield,the-george-dragon,51.4592552,-2.5538129,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/402794004,St George Labour Club,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"326a Church Road, Bristol, BS5 8AJ",bristol,saint-george,st-george-labour-club,51.4598606,-2.5443664,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/354944117,The Chelsea,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Chelsea Road, Bristol, BS5 6AU",bristol,easton,the-chelsea,51.4641052,-2.5629435,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/354944119,The Sugar Loaf,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"51 Saint Marks Road, Bristol, BS5 6HX",bristol,easton,the-sugar-loaf,51.4671146,-2.5650109,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/354944118,The Greenbank,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"57 Bellevue Road, Bristol, BS5 6DP",bristol,easton,the-greenbank,51.4677088,-2.5611808,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/394684794,Green Bank Wine Store,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"66 Greenbank Road, Bristol, BS5 6EY",bristol,easton,green-bank-wine-store,51.4678465,-2.5586677,,,,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/401103349,Belle Vue News,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"99 Belle Vue Road, Bristol, BS5 6BX",bristol,easton,belle-vue-news,51.4663248,-2.5610131,,,,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/401103443,Whitehall Tavern,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"30 Devon Road, Bristol, BS5 9AD",bristol,easton,whitehall-tavern,51.4628666,-2.5573448,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/186136734,The Black Swan,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"438 Stapleton Road, Bristol, BS5 6NR",bristol,easton,the-black-swan,51.4699419,-2.5653268,,,,,,,,,,,,"{""pub""}",independent,,,,,,,Q26498188,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/346991186,Bustop News,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"117 Fishponds Road, Bristol, BS5 6PN",bristol,eastville,bustop-news,51.4722185,-2.5594694,,,,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/210830426,The Kings Head,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"277-279 Whitehall Road, Bristol, BS5 7BH",bristol,redfield,the-kings-head,51.4637525,-2.5519055,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/294418959,Queens Head,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"286 Fishponds Road, Bristol, BS5 6PY",bristol,eastville,queens-head,51.4729026,-2.552055,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/644576434,The Bull Inn,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"333 Crews Hole Road, Bristol, BS5 8BQ",bristol,st-george,the-bull-inn,51.4519287,-2.5352909,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/497243922,The Lord Raglan,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"1 Nags Head Hill, Bristol, BS5 8LN",bristol,saint-george,the-lord-raglan,51.45718,-2.529665,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/497252123,Booze & Food,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"82 Nags Head Hill, Bristol, BS5 8QL",bristol,saint-george,booze-food,51.4548895,-2.5282541,,,,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/497273614,The Trooper,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"90 Bryants Hill, Bristol, BS5 8QT",bristol,saint-george,the-trooper,51.4521862,-2.5237259,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/1011173159,Rose and Crown,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Two Mile Hill Road, Bristol, BS15 1BH",bristol,,rose-and-crown,51.4620336,-2.5234981,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/497243899,Horse & Jockey,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"56 Nags Head Hill, Bristol, BS5 8LW",bristol,saint-george,horse-jockey,51.4558768,-2.528766,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/402792401,Wackum Inn,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"533 Whitehall Road, Bristol, BS5 7DA",bristol,redfield,wackum-inn,51.4659505,-2.5425859,,https://www.greeneking.co.uk/pubs/avon/wackum-inn,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/401310298,The Spotted Cow,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"120 Lodge Causeway, Bristol, BS16 3JP",bristol,fishponds,the-spotted-cow,51.4748911,-2.5316028,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/305533861,Warwick Arms,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"210-212 Charlton Road, Bristol, BS15 1LY",bristol,saint-george,warwick-arms,51.4684996,-2.5207789,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/401508465,Budget Booze,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"302 Lodge Causeway, Bristol, BS16 3RD",bristol,fishponds,budget-booze,51.4720001,-2.5244357,,,,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/398932880,Masons Arms,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"124 Park Road, Bristol, BS16 1DT",bristol,stapleton,masons-arms,51.4857602,-2.5499799,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/631336742,The Star,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"539 Fishponds Road, Bristol, BS16 3AF",bristol,,the-star,51.4763213,-2.5397927,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/294410657,The Van Dyck Forum,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"748-756 Fishponds Road, Bristol, BS16 3UA",bristol,fishponds,the-van-dyck-forum,51.4795285,-2.5301777,,https://www.jdwetherspoon.com/pubs/all-pubs/england/bristol/the-van-dyck-forum-bristol,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/398988642,Golden Lion,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"641 Fishponds Road, Bristol, BS16 3BA",bristol,,golden-lion,51.4779487,-2.5358327,,,,,,,,,,,,"{""pub""}",independent,https://www.facebook.com/goldenlionbristol/,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/964703038,Fishponds Tap,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"693 Fishponds Road, Bristol, BS16 3UH",bristol,fishponds,fishponds-tap,51.47945,-2.5323522,,https://www.fishpondstap.co.uk/,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/1137096800,The Railway Tavern,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Station Road, Bristol, BS16 3SG",bristol,,the-railway-tavern,51.4791028,-2.5301789,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/486460787,The Old Tavern,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Blackberry Hill, Bristol, BS16 1DB",bristol,stapleton,the-old-tavern,51.482606,-2.5412709,,,,,,,,,,,,"{""pub""}",independent,,,,,,,Q26497681,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/294408178,Snuffy Jack's Ale House,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"800 Fishponds Road, Bristol, BS16 3TE",bristol,fishponds,snuffy-jacks-ale-house,51.481232,-2.5280249,+44 117 965 5158,,,Mo-Fr 17:00-22:00; Sa 12:00-23:00; Su 12:00-16:30,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/294408199,The Old Post Office,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Fishponds Road, Bristol, BS16 3TT",bristol,,the-old-post-office,51.4806656,-2.5286253,,https://www.greatukpubs.co.uk/old-post-office-fishponds,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/398970993,The All Inn,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"1 Staple Hill Road, Bristol, BS16 5AA",bristol,,the-all-inn,51.4818911,-2.523161,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/398943784,The Downend Tavern,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"125 Downend Road, Bristol, BS16 5BE",bristol,fishponds,the-downend-tavern,51.4847264,-2.5167746,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/398943788,The Oldbury Court Inn,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Gill Avenue, Bristol, BS16 2PY",bristol,fishponds,the-oldbury-court-inn,51.4877638,-2.5201491,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/376168249,Blaise Inn,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"260 Henbury Road, Bristol, BS10 7QR",bristol,henbury,blaise-inn,51.5070562,-2.6324294,,,,,,,,,,,,"{""pub""}",independent,,,,,,,Q26497907,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/338067590,Bargain Beers,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"159 Crow Lane, Bristol, BS10 7DR",bristol,henbury,bargain-beers,51.5093635,-2.6209112,,,,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/338067615,Old Crow,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Crow Lane, Bristol, BS10 7DW",bristol,henbury,old-crow,51.5099191,-2.618851,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/282512315,Liquor & Wine,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"179 Greystoke Avenue, Bristol, BS10 6BA",bristol,,liquor-wine,51.5035888,-2.6018513,,,,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/282512331,The Pegasus,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Greystoke Avenue, Bristol, BS10 6BA",bristol,southmead,the-pegasus,51.5037827,-2.6013698,,,,,,,,,,,,"{""pub""}",independent,,,,,,,Q137756384,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
way/1021853963,The Black Horse,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"372 Two Mile Hill Road, Bristol, BS15 1AH",bristol,,the-black-horse,51.4628788,-2.5122726,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
relation/11780694,Black Castle,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Bloomfield Road Link, Bristol, BS4 3BD",bristol,brislington,black-castle,51.4433396,-2.5608619,,https://www.greeneking.co.uk/pubs/avon/castle,,,,,,,,,,"{""pub""}",independent,,,,,,,Q4920501,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
relation/13450708,The Lansdown,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"8 Clifton Road, Bristol, BS8 1AF",bristol,clifton,the-lansdown,51.4544796,-2.6136831,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
relation/7293325,The Pied Horse,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"94 Summerhill Road, Bristol, BS5 8JS",bristol,saint-george,the-pied-horse,51.4597075,-2.5372145,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:11
