osm_id,name,category,category_key,category_slug,address,city_slug,area_slug,business_slug,latitude,longitude,phone,website,email,opening_hours,google_maps_url,photo_url,image_url,google_summary,google_rating,google_review_count,google_place_id,tags,chain_flag,social_facebook,social_instagram,social_twitter,social_tiktok,social_linkedin,social_youtube,wikidata_id,fsa_rating,fsa_hygiene_score,fsa_establishment_id,status,ranking_tier,source,scrape_date,last_synced_at
way/398970926,Dragon House,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"29 Staple Hill Road, Bristol, BS16 5AA",bristol,,dragon-house,51.4818349,-2.5216243,,,,,,,,,,,,"{""fast_food"",""chinese""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/398970915,Domino's,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"7-8 Straits Parade, Bristol, BS16 2LA",bristol,,dominos,51.4819643,-2.5263374,,https://www.dominos.co.uk/pizza-near-me/bristol/7-8-straits-parade,,,,,,,,,,"{""fast_food"",""pizza""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/398970948,KFC,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"2 Straits Parade, Bristol, BS16 2LA",bristol,,kfc,51.4819295,-2.5268166,,https://www.kfc.co.uk/kfc-near-me/bristol-fishponds,,,,,,,,,,"{""fast_food"",""chicken""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/398970951,The Kingfisher Cafe Bar,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"17-18 Straits Parade, Bristol, BS16 2LE",bristol,fishponds,the-kingfisher-cafe-bar,51.4819424,-2.5249024,,,,,,,,,,,,"{""cafe"",""coffee_shop""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/398970960,Papa John's,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"14 Straits Parade, Bristol, BS16 2LE",bristol,,papa-johns,51.4818851,-2.5247981,+44 117 965 0808,https://www.papajohns.co.uk/stores/bristol-fishponds,,Mo-Su 11:00-23:00,,,,,,,,"{""fast_food"",""pizza""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/398970962,Pearl City,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"5 Straits Parade, Bristol, BS16 2LA",bristol,,pearl-city,51.4819478,-2.5265644,,,,,,,,,,,,"{""fast_food"",""chinese""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/275353940,Pizza Company,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"38 Lanaway Road, Bristol, BS16 2NN",bristol,,pizza-company,51.4869679,-2.5197719,+44 117 9656611,https://pizzacompanybristol.com/,,Mo 17:00-23:00; Tu 17:00-00:00; We-Sa 17:00-23:00; Su 17:00-22:00,,,,,,,,"{""fast_food"",""pizza"",""kebab""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/398943783,Dangerfield,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"42 Lanaway Road, Bristol, BS16 2NN",bristol,fishponds,dangerfield,51.487049,-2.5196711,,,,,,,,,,,,"{""fast_food"",""fish_and_chips""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/200223454,Taishan Chinese Food + Fish & Chips,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"Alberton Road, Bristol, BS16 1HH",bristol,,taishan-chinese-food-fish-chips,51.4891421,-2.5405858,,,,,,,,,,,,"{""fast_food"",""chinese"",""fish_and_chips""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/760394479,D&V Catering,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"Avonmouth Way, Bristol, BS11 9YB",bristol,avonmouth,d-v-catering,51.5026144,-2.6879557,,,,,,,,,,,,"{""fast_food""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/760407130,Dan's Breakfast Bar,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,,,,dans-breakfast-bar,51.5029068,-2.6928118,,,,,,,,,,,,"{""fast_food""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/760407131,Ali's Kebabs,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,,,,alis-kebabs,51.5029021,-2.6926683,,,,,,,,,,,,"{""fast_food""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/760394480,Main St.,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,,,,main-st,51.5025196,-2.6857562,,,,,,,,,,,,"{""fast_food""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/760394489,Tom's Kitchen,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,,,,toms-kitchen,51.502342,-2.6833979,,,,,,,,,,,,"{""fast_food""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/279899314,New Horizons,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"68 Ridingleaze, Bristol, BS11 0QB",bristol,lawrence-weston,new-horizons,51.5020408,-2.657907,,,,,,,,,,,,"{""fast_food"",""kebab""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/279899315,Peking Chef,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"66 Ridingleaze, Bristol, BS11 0QB",bristol,lawrence-weston,peking-chef,51.5019841,-2.6579125,,,,,,,,,,,,"{""fast_food"",""chinese""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/279899317,TLC Cafe,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"260 Long Cross, Bristol, BS11 0NP",bristol,lawrence-weston,tlc-cafe,51.5020684,-2.6589789,,,,,,,,,,,,"{""cafe"",""indian"",""asian""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/279899322,Papa John's,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"Ridingleaze, Bristol, BS11 0QE",bristol,lawrence-weston,papa-johns,51.5015853,-2.6585243,+44 117 379 0793,https://www.papajohns.co.uk/stores/bristol-lawrence-weston,,Mo-Su 11:00-23:00,,,,,,,,"{""fast_food"",""pizza""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/279899324,Smiler's Cafe,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"72 Ridingleaze, Bristol, BS11 0QB",bristol,lawrence-weston,smilers-cafe,51.5021168,-2.6578028,,,,,,,,,,,,"{""cafe""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/371661318,Coffee Gardens,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"1 Beverston Gardens, Bristol, BS11 0SB",bristol,lawrence-weston,coffee-gardens,51.5039714,-2.6521525,,,,,,,,,,,,"{""cafe""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/304452573,Parks Café,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"Kings Weston Lane, Bristol, BS10 7QT",bristol,lawrence-weston,parks-caf,51.505239,-2.6365615,,,,,,,,,,,,"{""cafe""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/338067608,Henbury Balti House,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"145 Crow Lane, Bristol, BS10 7DS",bristol,henbury,henbury-balti-house,51.5091659,-2.6218349,,,,,,,,,,,,"{""fast_food"",""indian""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/338067609,Henbury Fryer,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"135 Crow Lane, Bristol, BS10 7DS",bristol,henbury,henbury-fryer,51.5090618,-2.6222008,,,,,,,,,,,,"{""fast_food"",""fish_and_chips""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/338067613,M&M Kebabs & Pizza,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"137 Crow Lane, Bristol, BS10 7DS",bristol,henbury,m-m-kebabs-pizza,51.5090788,-2.6221222,,,,,,,,,,,,"{""fast_food"",""kebab""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/338067617,Simply Pizza,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"179 Crow Lane, Bristol, BS10 7DR",bristol,henbury,simply-pizza,51.5095174,-2.6201207,,,,,,,,,,,,"{""fast_food"",""pizza""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/338067618,Star Cafe,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"157 Crow Lane, Bristol, BS10 7DR",bristol,henbury,star-cafe,51.5093255,-2.620973,,,,,,,,,,,,"{""cafe""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/338067632,Vien's House,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"181 Crow Lane, Bristol, BS10 7DR",bristol,henbury,viens-house,51.5095348,-2.620043,,,,,,,,,,,,"{""fast_food"",""chinese""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/282512309,On A Roll,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"3 Arnside Road, Bristol, BS10 6AT",bristol,southmead,on-a-roll,51.5034412,-2.6027351,,,,,,,,,,,,"{""cafe""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/282512333,Smooth & Fire,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"10 Arnside Road, Bristol, BS10 6AT",bristol,,smooth-fire,51.5037393,-2.6023257,,,,,,,,,,,,"{""fast_food"",""caribbean""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/282514071,Pizza Hut Delivery,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"159-161 Greystoke Avenue, Bristol, BS10 6AS",bristol,southmead,pizza-hut-delivery,51.5032706,-2.6028936,+44 117 329 8900,https://www.pizzahut.co.uk/huts/uk-1/8103-southmead/,,Mo-Th 11:00-23:00; Fr-Sa 11:00-24:00; Su 11:00-23:00,,,,,,,,"{""fast_food"",""pizza""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/282514072,Reg's,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"163 Greystoke Avenue, Bristol, BS10 6AS",bristol,southmead,regs,51.5033023,-2.6028033,,,,,,,,,,,,"{""fast_food"",""kebab""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/282514075,The Lounge,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"167 Greystoke Avenue, Bristol, BS10 6AS",bristol,southmead,the-lounge,51.5033307,-2.6026618,,,,,,,,,,,,"{""cafe""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/282514078,Star Fish Bar,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"157 Greystoke Avenue, Bristol, BS10 6AS",bristol,southmead,star-fish-bar,51.5032331,-2.6030042,,,,,,,,,,,,"{""fast_food"",""fish_and_chips""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/282512321,Express Cafe,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"183 Greystoke Avenue, Bristol, BS10 6BA",bristol,southmead,express-cafe,51.5036357,-2.6017132,,,,,,,,,,,,"{""cafe""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/282512329,Taste Good,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"187 Greystoke Avenue, Bristol, BS10 6BA",bristol,,taste-good,51.5036817,-2.601578,,,,,,,,,,,,"{""fast_food"",""chinese""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/566478902,Express Pizza & Grill,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"292 Charlton Road, Bristol, BS10 6JU",bristol,brentry,express-pizza-grill,51.5126738,-2.5980427,,,,,,,,,,,,"{""fast_food"",""kebab"",""pizza""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/566478903,Star,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"290 Charlton Road, Bristol, BS10 6JU",bristol,brentry,star,51.5126307,-2.5980855,,,,,,,,,,,,"{""fast_food"",""indian""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/566478904,Dave's Kitchen,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"288 Charlton Road, Bristol, BS10 6JU",bristol,brentry,daves-kitchen,51.5125872,-2.5981286,,,,,,,,,,,,"{""fast_food"",""fish_and_chips""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/822257659,Pizza Hut Delivery,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"323 Two Mile Hill Road, Bristol, BS15 1AP",bristol,saint-george,pizza-hut-delivery,51.4633829,-2.5147698,+44 117 961 1800,https://www.pizzahut.co.uk/huts/uk-1/7618-kingswood/,,Mo-Su 11:00-23:00,,,,,,,,"{""fast_food"",""pizza""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/822543938,Coffee Cup,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"367 Two Mile Hill Road, Bristol, BS15 1AF",bristol,saint-george,coffee-cup,51.4631747,-2.5123112,,,,,,,,,,,,"{""cafe""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
relation/17634416,Brunel's Buttery,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"Museum Street, Bristol, BS1 6UD",bristol,wapping-wharf,brunels-buttery,51.447294,-2.60241,,,,,,,,,,,,"{""cafe""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
relation/16879752,Tots & Teapots,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"186 Wells Road, Bristol",bristol,,tots-teapots,51.4394818,-2.5728149,,,,,,,,,,,,"{""cafe""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:40:33
node/11466017666,Withywood Off Licence,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Queen's Road, Bristol",bristol,,withywood-off-licence,51.4089547,-2.6212452,,,,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/5485251072,Sports Bar & Pizzeria,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,,,sports-bar-pizzeria,51.439155,-2.6208521,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/8880579183,Tobacco Factory,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"278 Raleigh Road, Bristol, BS3 1TF, GB",bristol,southville,tobacco-factory,51.4422254,-2.6134989,,https://tobaccofactory.com/,,,,,,,,,,"{""bar""}",independent,https://www.facebook.com/tobaccofactory,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12911012260,On Point,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,,,on-point,51.4424999,-2.5972206,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12919140489,Alpha Bottle Shop & Tap,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"1 Imperial Arcade, BS3 4HH",,bedminster,alpha-bottle-shop-tap,51.4425963,-2.5957153,,,,,,,,,,,,"{""pub"",""brewery""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12511982954,Gill store,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,,,gill-store,51.4267034,-2.5791449,,,,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/11982054887,Tio Pepe,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,,,tio-pepe,51.4469083,-2.5940213,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13123384240,The Sidings,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"City Point Temple Gate, Bristol, BS1 6PL",bristol,redcliffe,the-sidings,51.4484369,-2.5840333,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/11262041740,Knowle Constitional Club,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"162 Wells Road, Bristol",bristol,,knowle-constitional-club,51.4407304,-2.5746167,,,knowleconstitutionalclub@gmail.com,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13731126601,Hop Union Brewery,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"20 Bonville Road, BS4 5QH",,,hop-union-brewery,51.4357932,-2.5372091,+44 117 957 2842,http://hopunionbrewery.co.uk,,Mo-We 09:00-17:00; Th-Fr 08:30-21:00; Sa 13:00-21:00,,,,,,,,"{""brewery""}",independent,,hopunionbrewery,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13731666801,Hop Union Taproom,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"20 Bonville Road, BS4 5QH",,,hop-union-taproom,51.4357751,-2.5371669,+44 117 957 2842,http://hopunionbrewery.co.uk/pages/taproom,,Th-Fr 16:00-21:00; Sa 13:00-21:00,,,,,,,,"{""pub""}",independent,,hopunionbrewerytaproom,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/853973885,Clifton Cellars,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"22 The Mall, Bristol, BS8 4DS",bristol,clifton,clifton-cellars,51.4551527,-2.6208405,+44 117 9730287,http://www.cellars.freeserve.co.uk/,sales@cliftoncellars.co.uk,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/1104449882,Dristi’s,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"40-44 Saint Paul's Road, Bristol, BS8 1LR",bristol,clifton,dristis,51.4592495,-2.6111314,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/1104451450,The Den and Terrace,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"31 Saint Paul's Road, Bristol, BS8 1LX",bristol,clifton,the-den-and-terrace,51.4588478,-2.6106816,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/1694620775,The Balloon Bar,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"105 Queen's Road, Bristol, BS8 1LN",bristol,clifton,the-balloon-bar,51.4565586,-2.6132752,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12959516256,Brown & Bye,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"The Boat House Gasworks Lane, Bristol, BS1 5AT",bristol,harbour-inlet,brown-bye,51.4497977,-2.6064225,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12961242037,Lane7,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Millennium Promenade, Bristol, BS1 5SZ",bristol,city-centre,lane7,51.4497586,-2.6019633,,https://lane7.co.uk/bristol/,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/2921148459,Piano Bar,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"11 St Augustine's Parade, Bristol, BS1 4UT",bristol,city-centre,piano-bar,51.4531018,-2.5981952,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/4176268022,The Grain House,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,,,the-grain-house,51.4497689,-2.5973878,,,,,,,,,,,,"{""bar"",""breakfast"",""burger"",""curry"",""fish_and_chips"",""local""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/5158792224,Golden Crane Cocktail Bar,Drinks & Brewing,drinks_brewing,drinks-and-brewing,1 Unity Street,,,golden-crane-cocktail-bar,51.453315,-2.6008153,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12089581156,Undershed Bar,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,,,undershed-bar,51.4518895,-2.5980529,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12961242035,Slug & Lettuce,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Building 11 Explore Lane, Bristol, BS1 5TY, GB",bristol,city-centre,slug-lettuce,51.4497968,-2.6014524,,https://www.slugandlettuce.co.uk/bristol-harbourside,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12973082090,bSb,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"U Shed Canons Road, Bristol, BS1 5UH",bristol,city-centre,bsb,51.4508142,-2.5983887,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12973082093,Mackenzies Bar + Kitchen,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Canons Road, Bristol, BS1 5UH",bristol,city-centre,mackenzies-bar-kitchen,51.4510984,-2.5983467,+44 117 922 5496,http://www.mackenzies.co.uk/,bristol@mackenzies.co.uk,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12973082099,The Bristol Stable,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Canons Road, Bristol, BS1 5UH",bristol,city-centre,the-bristol-stable,51.4515487,-2.5982659,,,,,,,,,,,,"{""pub"",""pie"",""pizza""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12973154704,No.1 Harbourside,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"1 Canons Road, Bristol, BS1 5UH",bristol,city-centre,no1-harbourside,51.4520986,-2.5980994,+44 117 9291100,http://www.no1harbourside.co.uk/,thsbristol@gmail.com,"Mo 16:30-22:00, Tu-Th 11:00-23:00, Fr 11:00-01:00, Sa 10:00-01:00, Su 10:00-22:00",,,,,,,,"{""pub"",""oysters"",""tapas""}",independent,https://www.facebook.com/no1harbourside,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/9597192842,The Beckford,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Tyndall Avenue, BS8 1TQ",,tyndalls-park,the-beckford,51.4588842,-2.6034942,,,,Mo-Fr 12:00-23:00,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/3723983588,Warmup,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,,,warmup,51.4511935,-2.5924017,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/4906713480,Buttermilk & Maple,Drinks & Brewing,drinks_brewing,drinks-and-brewing,Mercure Bristol Brigstow Hotel Welsh Back,,,buttermilk-maple,51.4532564,-2.592465,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/6336649398,Marlows,Drinks & Brewing,drinks_brewing,drinks-and-brewing,1 Newmarket Avenue,,,marlows,51.4554752,-2.593448,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/6708343733,1766 bar & kitchen,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Theatre Royal King Street, Bristol, BS1 4DZ",bristol,city-centre,1766-bar-kitchen,51.4520324,-2.5943082,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12277395610,The Flight Club,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,,,the-flight-club,51.4543504,-2.5946671,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13101182186,Bristol Dry Gin,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,,,bristol-dry-gin,51.454363,-2.5930131,,https://bristoldrygin.com/,,,,,,,,,,"{""distillery""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13101183750,Walkabout,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"40 Corn Street, Bristol, BS1 1HQ",bristol,city-centre,walkabout,51.4543399,-2.5942302,,https://www.walkaboutbars.co.uk/bristol,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13101183751,Felson's,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"40 Corn Street, Bristol, BS1 1HQ",bristol,,felsons,51.4543137,-2.5943092,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13101183763,Mr Wolf's,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"32 Saint Nicholas Street, Bristol, BS1 1TG",bristol,city-centre,mr-wolfs,51.4537783,-2.5941937,,https://www.mrwolfs.com/,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13114963984,The Mothers' Ruin,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"7-9 Saint Nicholas Street, Bristol, BS1 1UE",bristol,city-centre,the-mothers-ruin,51.4538423,-2.5930806,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 07:41:04
