osm_id,name,address,latitude,longitude,category,category_key,category_slug,city_slug,area_slug,business_slug,status,chain_flag,ranking_tier,is_featured,phone,email,website,google_maps_url,opening_hours,social_facebook,social_instagram,social_twitter,social_tiktok,social_linkedin,social_youtube,google_place_id,google_summary,google_rating,google_review_count,wikidata_id,fsa_rating,fsa_hygiene_score,fsa_establishment_id,photo_url,image_url,logo_url,show_logo,add_listing_illustration,illustration_status,illustration_url,illustration_source_photo,illustration_generated_at,description,editor_notes,story_draft,founders_story,founders_image,tags,source,scrape_date,last_synced_at
way/760394489,Tom's Kitchen,,51.502342,-2.6833979,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,,avonmouth,toms-kitchen,unverified,independent,standard,,,,,,,,,,,,,,,,,,5,5,1887138,,,,,,,,,,,,,,,"{""fast_food""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/279899314,New Horizons,"68 Ridingleaze, Bristol, BS11 0QB",51.5020408,-2.657907,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,lawrence-weston,new-horizons,pending,independent,standard,,,,,,,,,,,,,,,,,,5,5,862053,,,,,,,,,,,,,,,"{""fast_food"",""kebab""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/279899315,Peking Chef,"66 Ridingleaze, Bristol, BS11 0QB",51.5019841,-2.6579125,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,lawrence-weston,peking-chef,pending,independent,standard,,,,,,,,,,,,,,,,,,5,5,311884,,,,,,,,,,,,,,,"{""fast_food"",""chinese""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/279899317,TLC Cafe,"260 Long Cross, Bristol, BS11 0NP",51.5020684,-2.6589789,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,lawrence-weston,tlc-cafe,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""cafe"",""indian"",""asian""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/279899322,Papa John's,"Ridingleaze, Bristol, BS11 0QE",51.5015853,-2.6585243,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,lawrence-weston,papa-johns,pending,independent,standard,,+44 117 379 0793,,https://www.papajohns.co.uk/stores/bristol-lawrence-weston,,Mo-Su 11:00-23:00,,,,,,,,,,,,5,0,1532366,,,,,,,,,,,,,,,"{""fast_food"",""pizza""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/279899324,Smiler's Cafe,"72 Ridingleaze, Bristol, BS11 0QB",51.5021168,-2.6578028,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,lawrence-weston,smilers-cafe,closed,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""cafe""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/371661318,Coffee Gardens,"1 Beverston Gardens, Bristol, BS11 0SB",51.5039714,-2.6521525,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,lawrence-weston,coffee-gardens,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""cafe""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/304452573,Parks Café,"Kings Weston Lane, Bristol, BS10 7QT",51.505239,-2.6365615,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,lawrence-weston,parks-caf,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""cafe""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/338067608,Henbury Balti House,"145 Crow Lane, Bristol, BS10 7DS",51.5091659,-2.6218349,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,henbury,henbury-balti-house,closed,independent,standard,,,,,,,,,,,,,,,,,,4,5,1706121,,,,,,,,,,,,,,,"{""fast_food"",""indian""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/338067609,Henbury Fryer,"135 Crow Lane, Bristol, BS10 7DS",51.5090618,-2.6222008,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,henbury,henbury-fryer,pending,independent,standard,,,,,,,,,,,,,,,,,,5,5,312716,,,,,,,,,,,,,,,"{""fast_food"",""fish_and_chips""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/338067613,M&M Kebabs & Pizza,"137 Crow Lane, Bristol, BS10 7DS",51.5090788,-2.6221222,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,henbury,m-m-kebabs-pizza,pending,independent,standard,,,,,,,,,,,,,,,,,,5,5,1101612,,,,,,,,,,,,,,,"{""fast_food"",""kebab""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/338067617,Simply Pizza,"179 Crow Lane, Bristol, BS10 7DR",51.5095174,-2.6201207,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,henbury,simply-pizza,pending,independent,standard,,,,,,,,,,,,,,,,,,5,5,386215,,,,,,,,,,,,,,,"{""fast_food"",""pizza""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/338067618,Star Cafe,"157 Crow Lane, Bristol, BS10 7DR",51.5093255,-2.620973,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,henbury,star-cafe,pending,independent,standard,,,,,,,,,,,,,,,,,,3,10,1271492,,,,,,,,,,,,,,,"{""cafe""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/338067632,Vien's House,"181 Crow Lane, Bristol, BS10 7DR",51.5095348,-2.620043,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,henbury,viens-house,pending,independent,standard,,,,,,,,,,,,,,,,,,5,,312084,,,,,,,,,,,,,,,"{""fast_food"",""chinese""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/282512309,On A Roll,"3 Arnside Road, Bristol, BS10 6AT",51.5034412,-2.6027351,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,southmead,on-a-roll,pending,independent,standard,,,,,,,,,,,,,,,,,,3,10,1278278,,,,,,,,,,,,,,,"{""cafe""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/282512333,Smooth & Fire,"10 Arnside Road, Bristol, BS10 6AT",51.5037393,-2.6023257,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,southmead,smooth-fire,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""fast_food"",""caribbean""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/282514071,Pizza Hut Delivery,"159-161 Greystoke Avenue, Bristol, BS10 6AS",51.5032706,-2.6028936,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,southmead,pizza-hut-delivery,pending,chain,low,,+44 117 329 8900,,https://www.pizzahut.co.uk/huts/uk-1/8103-southmead/,,Mo-Th 11:00-23:00; Fr-Sa 11:00-24:00; Su 11:00-23:00,,,,,,,,,,,,5,5,1406679,,,,,,,,,,,,,,,"{""fast_food"",""pizza""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/282514072,Reg's,"163 Greystoke Avenue, Bristol, BS10 6AS",51.5033023,-2.6028033,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,southmead,regs,pending,independent,standard,,,,,,,,,,,,,,,,,,5,5,312828,,,,,,,,,,,,,,,"{""fast_food"",""kebab""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/282514075,The Lounge,"167 Greystoke Avenue, Bristol, BS10 6AS",51.5033307,-2.6026618,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,southmead,the-lounge,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""cafe""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/282514078,Star Fish Bar,"157 Greystoke Avenue, Bristol, BS10 6AS",51.5032331,-2.6030042,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,southmead,star-fish-bar,pending,independent,standard,,,,,,,,,,,,,,,,,,5,5,906774,,,,,,,,,,,,,,,"{""fast_food"",""fish_and_chips""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/282512321,Express Cafe,"183 Greystoke Avenue, Bristol, BS10 6BA",51.5036357,-2.6017132,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,southmead,express-cafe,pending,independent,standard,,,,,,,,,,,,,,,,,,5,5,927091,,,,,,,,,,,,,,,"{""cafe""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/282512329,Taste Good,"187 Greystoke Avenue, Bristol, BS10 6BA",51.5036817,-2.601578,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,southmead,taste-good,pending,independent,standard,,,,,,,,,,,,,,,,,,3,10,310798,,,,,,,,,,,,,,,"{""fast_food"",""chinese""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/566478902,Express Pizza & Grill,"292 Charlton Road, Bristol, BS10 6JU",51.5126738,-2.5980427,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,brentry,express-pizza-grill,pending,independent,standard,,,,,,,,,,,,,,,,,,2,15,1877721,,,,,,,,,,,,,,,"{""fast_food"",""kebab"",""pizza""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/566478903,Star,"290 Charlton Road, Bristol, BS10 6JU",51.5126307,-2.5980855,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,brentry,star,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,1666853,,,,,,,,,,,,,,,"{""fast_food"",""indian""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/566478904,Dave's Kitchen,"288 Charlton Road, Bristol, BS10 6JU",51.5125872,-2.5981286,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,brentry,daves-kitchen,pending,independent,standard,,,,,,,,,,,,,,,,,,4,5,310866,,,,,,,,,,,,,,,"{""fast_food"",""fish_and_chips""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/822257659,Pizza Hut Delivery,"323 Two Mile Hill Road, Bristol, BS15 1AP",51.4633829,-2.5147698,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,saint-george,pizza-hut-delivery,pending,chain,low,,+44 117 961 1800,,https://www.pizzahut.co.uk/huts/uk-1/7618-kingswood/,,Mo-Su 11:00-23:00,,,,,,,,,,,,4,5,1406686,,,,,,,,,,,,,,,"{""fast_food"",""pizza""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
way/822543938,Coffee Cup,"367 Two Mile Hill Road, Bristol, BS15 1AF",51.4631747,-2.5123112,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,saint-george,coffee-cup,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,310819,,,,,,,,,,,,,,,"{""cafe""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
relation/17634416,Brunel's Buttery,"Museum Street, Bristol, BS1 6UD",51.447294,-2.60241,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,wapping-wharf,brunels-buttery,pending,independent,standard,,,,,,,,,,,,,,,,,,4,0,1337598,,,,,,,,,,,,,,,"{""cafe""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
relation/16879752,Tots & Teapots,"186 Wells Road, Bristol",51.4394818,-2.5728149,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,bristol,totterdown,tots-teapots,pending,independent,standard,,,,,,,,,,,,,,,,,,5,5,1671470,,,,,,,,,,,,,,,"{""cafe""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:33
node/11466017666,Withywood Off Licence,"Queen's Road, Bristol",51.4089547,-2.6212452,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,withywood,withywood-off-licence,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""alcohol""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/5485251072,Sports Bar & Pizzeria,,51.439155,-2.6208521,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,ashton-gate,sports-bar-pizzeria,unverified,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/8880579183,Tobacco Factory,"278 Raleigh Road, Bristol, BS3 1TF, GB",51.4422254,-2.6134989,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,southville,tobacco-factory,pending,independent,standard,,,,https://tobaccofactory.com/,,,https://www.facebook.com/tobaccofactory,,,,,,,,,,,5,5,312272,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12911012260,On Point,,51.4424999,-2.5972206,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,southville,on-point,unverified,independent,standard,,,,,,,,,,,,,,,,,,5,5,1834824,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12919140489,Alpha Bottle Shop & Tap,"1 Imperial Arcade, BS3 4HH",51.4425963,-2.5957153,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,bedminster,alpha-bottle-shop-tap,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""pub"",""brewery""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12511982954,Gill store,,51.4267034,-2.5791449,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,knowle,gill-store,unverified,independent,standard,,,,,,,,,,,,,,,,,,5,0,1825148,,,,,,,,,,,,,,,"{""alcohol""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/11982054887,Tio Pepe,,51.4469083,-2.5940213,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,redcliffe,tio-pepe,unverified,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13123384240,The Sidings,"City Point Temple Gate, Bristol, BS1 6PL",51.4484369,-2.5840333,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,redcliffe,the-sidings,pending,independent,standard,,,,,,,,,,,,,,,,,,AwaitingInspection,,1522169,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/11262041740,Knowle Constitional Club,"162 Wells Road, Bristol",51.4407304,-2.5746167,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,totterdown,knowle-constitional-club,pending,independent,standard,,,knowleconstitutionalclub@gmail.com,,,,,,,,,,,,,,,4,0,312238,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13731126601,Hop Union Brewery,"20 Bonville Road, BS4 5QH",51.4357932,-2.5372091,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,brislington,hop-union-brewery,pending,independent,standard,,+44 117 957 2842,,http://hopunionbrewery.co.uk,,Mo-We 09:00-17:00; Th-Fr 08:30-21:00; Sa 13:00-21:00,,hopunionbrewery,,,,,,,,,,5,0,1157811,,,,,,,,,,,,,,,"{""brewery""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13731666801,Hop Union Taproom,"20 Bonville Road, BS4 5QH",51.4357751,-2.5371669,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,brislington,hop-union-taproom,pending,independent,standard,,+44 117 957 2842,,http://hopunionbrewery.co.uk/pages/taproom,,Th-Fr 16:00-21:00; Sa 13:00-21:00,,hopunionbrewerytaproom,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/853973885,Clifton Cellars,"22 The Mall, Bristol, BS8 4DS",51.4551527,-2.6208405,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,clifton,clifton-cellars,closed,independent,standard,,+44 117 9730287,sales@cliftoncellars.co.uk,http://www.cellars.freeserve.co.uk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""alcohol""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/1104449882,Dristi’s,"40-44 Saint Paul's Road, Bristol, BS8 1LR",51.4592495,-2.6111314,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,clifton,dristis,closed,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/1104451450,The Den and Terrace,"31 Saint Paul's Road, Bristol, BS8 1LX",51.4588478,-2.6106816,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,clifton,the-den-and-terrace,closed,independent,standard,,,,,,,,,,,,,,,,,,5,0,1288409,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/1694620775,The Balloon Bar,"105 Queen's Road, Bristol, BS8 1LN",51.4565586,-2.6132752,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,clifton,the-balloon-bar,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,668156,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12959516256,Brown & Bye,"The Boat House Gasworks Lane, Bristol, BS1 5AT",51.4497977,-2.6064225,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,harbour-inlet,brown-bye,pending,independent,standard,,,,,,,,,,,,,,,,,,4,5,1149351,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12961242037,Lane7,"Millennium Promenade, Bristol, BS1 5SZ",51.4497586,-2.6019633,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,city-centre,lane7,pending,independent,standard,,,,https://lane7.co.uk/bristol/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/2921148459,Piano Bar,"11 St Augustine's Parade, Bristol, BS1 4UT",51.4531018,-2.5981952,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,city-centre,piano-bar,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/4176268022,The Grain House,,51.4497689,-2.5973878,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,redcliffe,the-grain-house,unverified,independent,standard,,,,,,,,,,,,,,,,,,5,0,1591771,,,,,,,,,,,,,,,"{""bar"",""breakfast"",""burger"",""curry"",""fish_and_chips"",""local""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/5158792224,Golden Crane Cocktail Bar,1 Unity Street,51.453315,-2.6008153,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,brandon-hill,golden-crane-cocktail-bar,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12089581156,Undershed Bar,,51.4518895,-2.5980529,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,brandon-hill,undershed-bar,unverified,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12961242035,Slug & Lettuce,"Building 11 Explore Lane, Bristol, BS1 5TY, GB",51.4497968,-2.6014524,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,city-centre,slug-lettuce,pending,independent,standard,,,,https://www.slugandlettuce.co.uk/bristol-harbourside,,,,,,,,,,,,,,5,0,927087,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12973082090,bSb,"U Shed Canons Road, Bristol, BS1 5UH",51.4508142,-2.5983887,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,city-centre,bsb,pending,independent,standard,,,,,,,,,,,,,,,,,,4,5,874052,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12973082093,Mackenzies Bar + Kitchen,"Canons Road, Bristol, BS1 5UH",51.4510984,-2.5983467,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,city-centre,mackenzies-bar-kitchen,pending,independent,standard,,+44 117 922 5496,bristol@mackenzies.co.uk,http://www.mackenzies.co.uk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12973082099,The Bristol Stable,"Canons Road, Bristol, BS1 5UH",51.4515487,-2.5982659,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,city-centre,the-bristol-stable,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""pub"",""pie"",""pizza""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12973154704,No.1 Harbourside,"1 Canons Road, Bristol, BS1 5UH",51.4520986,-2.5980994,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,city-centre,no1-harbourside,pending,independent,standard,,+44 117 9291100,thsbristol@gmail.com,http://www.no1harbourside.co.uk/,,"Mo 16:30-22:00, Tu-Th 11:00-23:00, Fr 11:00-01:00, Sa 10:00-01:00, Su 10:00-22:00",https://www.facebook.com/no1harbourside,,,,,,,,,,,5,0,310474,,,,,,,,,,,,,,,"{""pub"",""oysters"",""tapas""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/9597192842,The Beckford,"Tyndall Avenue, BS8 1TQ",51.4588842,-2.6034942,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,tyndalls-park,the-beckford,pending,independent,standard,,,,,,Mo-Fr 12:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/3723983588,Warmup,,51.4511935,-2.5924017,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,redcliffe,warmup,unverified,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/4906713480,Buttermilk & Maple,Mercure Bristol Brigstow Hotel Welsh Back,51.4532564,-2.592465,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,redcliffe,buttermilk-maple,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/6336649398,Marlows,1 Newmarket Avenue,51.4554752,-2.593448,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,broadmead,marlows,pending,independent,standard,,,,,,,,,,,,,,,,,,5,5,1875973,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/6708343733,1766 bar & kitchen,"Theatre Royal King Street, Bristol, BS1 4DZ",51.4520324,-2.5943082,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,city-centre,1766-bar-kitchen,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12277395610,The Flight Club,,51.4543504,-2.5946671,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,broadmead,the-flight-club,unverified,independent,standard,,,,,,,,,,,,,,,,,,5,5,851571,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13101182186,Bristol Dry Gin,,51.454363,-2.5930131,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,broadmead,bristol-dry-gin,pending,independent,standard,,,,https://bristoldrygin.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""distillery""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13101183750,Walkabout,"40 Corn Street, Bristol, BS1 1HQ",51.4543399,-2.5942302,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,city-centre,walkabout,pending,independent,standard,,,,https://www.walkaboutbars.co.uk/bristol,,,,,,,,,,,,,,5,0,978518,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13101183751,Felson's,"40 Corn Street, Bristol, BS1 1HQ",51.4543137,-2.5943092,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,broadmead,felsons,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13101183763,Mr Wolf's,"32 Saint Nicholas Street, Bristol, BS1 1TG",51.4537783,-2.5941937,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,city-centre,mr-wolfs,pending,independent,standard,,,,https://www.mrwolfs.com/,,,,,,,,,,,,,,Exempt,,1082875,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13114963984,The Mothers' Ruin,"7-9 Saint Nicholas Street, Bristol, BS1 1UE",51.4538423,-2.5930806,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,city-centre,the-mothers-ruin,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,311977,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13730382223,Same Again,,51.4544038,-2.5896881,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,broadmead,same-again,unverified,independent,standard,,,,,,We-Sa 15:00-23:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/13042314503,The Knights Templar,"1 The Square, Bristol, BS1 6DG",51.4507777,-2.5822364,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,redcliffe,the-knights-templar,pending,independent,standard,,+44 117 930 8710,,https://www.jdwetherspoon.com/pubs/all-pubs/england/bristol/the-knights-templar-bristol,,Mo-Sa 07:00-24:00; Su 08:00-24:00,,,,,,,,,,,,5,5,386124,,,,,,,,,,,,,,,"{""pub""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/4055662989,Brewers Fayre,,51.4579032,-2.5936977,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,broadmead,brewers-fayre,unverified,independent,standard,,,,,,,,,,,,,,,,,,5,0,1211974,,,,,,,,,,,,,,,"{""pub"",""british""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12775069644,Shredenhams,,51.458621,-2.5901589,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,broadmead,shredenhams,unverified,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/9955567722,Little Martha Brewing,"23 Oxford Street, Bristol, BS2 0QT",51.4513301,-2.5777062,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,saint-philips,little-martha-brewing,pending,independent,standard,,,,,,"Tu 16:00-23:00; We,Th 12:00-23:00; Fr,Sa 12:00-00:00; Su 12:00-21:00",,,,,,,,,,,,Exempt,,1426487,,,,,,,,,,,,,,,"{""bar"",""brewery""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
node/12919353986,Veeno,"1, Bristol, BS2 0EL",51.4517828,-2.5803261,Drinks & Brewing,drinks_brewing,drinks-and-brewing,bristol,temple-meads,veeno,pending,independent,standard,,,,,,,,,,,,,,,,,,3,10,1426480,,,,,,,,,,,,,,,"{""bar""}",OpenStreetMap,2026-04-19,2026-04-19 07:41:04
