id,name,category,address,latitude,longitude,phone,website,google_maps_url,photo_url,google_summary,opening_hours,google_rating,google_review_count,google_place_id,source,scrape_date,status,chain_flag,editor_notes,story_draft,description,tags,is_featured,image_url,category_key,last_synced_at,ranking_tier,category_slug,city_slug,area_slug,business_slug,email,social_facebook,social_instagram,social_twitter,social_tiktok,social_linkedin,social_youtube,add_listing_illustration,illustration_status,illustration_url,illustration_source_photo,illustration_generated_at,founders_story,founders_image,logo_url,show_logo,osm_id,wikidata_id,fsa_rating,fsa_hygiene_score,fsa_establishment_id,image_category,secondary_category,dining_type,secondary_category_slug,sub_category,sub_category_slug,deliveroo_url,uber_eats_url
9dae24e8-03a6-4174-8c39-5602f1f59d89,Hue Beauty,Health & Wellbeing,Cargo2 Museum Street,51.4473084,-2.598444,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""beauty""]",,,health_wellbeing,2026-04-19 07:42:26,standard,health-and-wellbeing,bristol,wapping-wharf,hue-beauty,,,,,,,,false,,,,,,,,false,way/561890031,,,,,,,,,,,,
9db33796-ff35-44a8-97ea-4fe3f9d12bf3,BS7 Gym,Health & Wellbeing,"Nevil Road, Bristol, BS7 9EJ",51.4772887,-2.5854525,+44 117 910 8016,https://bs7gym.co.uk/,,,,Mo-Th 07:00-22:00; Fr 07:00-21:00; Sa 09:00-19:00; Su 09:00-20:00,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""fitness_centre""]",,,health_wellbeing,2026-04-19 07:42:27,standard,health-and-wellbeing,bristol,ashley-down,bs7-gym,,,,,,,,false,,,,,,,,false,way/187065945,,,,,,,,,,,,
9dc56616-6ea6-482d-858c-2937795ef2f8,Carpets Direct,Home & Interiors,Bristol,51.4572576,-2.5763274,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""carpet""]",,,home_interiors,2026-04-19 07:41:32,standard,home-and-interiors,bristol,st-philips,carpets-direct,,,,,,,,false,,,,,,,,false,way/496196910,,,,,carpet-shop,,,,carpet-shop,carpet-shop,,
9de4ad45-18e1-46ba-952f-12190885b16b,The Met,Cafes & Coffee,"72 Whiteladies Road, Bristol, BS8 2QA",51.4658673,-2.6111894,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""cafe""]",,,restaurants_cafes,2026-04-19 07:40:33,standard,cafes,bristol,clifton,the-met,,,,,,,,false,,,,,,,,false,way/225634979,,,,,cafe,,dine_in,,cafe,cafe,,
9df1e321-df53-4534-9580-e8386eea5146,M. Somali,Food & Produce,"128 Stapleton Road, Bristol, BS5 0PS",51.4619374,-2.5727535,0117 951 4661,,https://maps.google.com/?cid=14960771119526770497,,,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 8:00 PM; Sunday: 8:00 AM – 7:00 PM,4.6,9,ChIJjytaE2qOcUgRQfdQURFWn88,OpenStreetMap,2026-04-19,pending,independent,,,,"[""butcher""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,easton,m-somali,,,,,,,,false,,,,,,,,false,way/353956839,,,,,,,,,,,,
9e0431a0-3982-4f9f-b47e-bfc7198d82b4,House of Nails,Health & Wellbeing,"3 Union Street, Bristol, BS1 2DD",51.4558081,-2.5908714,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""beauty""]",,,health_wellbeing,2026-04-19 07:42:26,standard,health-and-wellbeing,bristol,broadmead,house-of-nails,,,,,,,,false,,,,,,,,false,node/13125158228,,,,,,,,,,,,
9e0c0b15-4b5f-4511-af51-367798a23ac0,Victoria,Drinks & Brewing,"2 Southleigh Road, Bristol, BS8 2BH",51.4596495,-2.6111027,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""pub""]",,,drinks_brewing,2026-04-19 07:41:04,standard,drinks-and-brewing,bristol,clifton,victoria,,,,,,,,false,,,,,,,,false,way/93491705,Q28913013,5,0,312925,pub,,,,pub,pub,,
9e16f8a2-2074-4fd6-b9a5-9465c9ecc34f,Henbury Leisure Centre,Health & Wellbeing,"Bristol, BS10 7NG",51.5093689,-2.6325904,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""sports_centre""]",,,health_wellbeing,2026-04-19 07:42:27,standard,health-and-wellbeing,bristol,blaise-hamlet,henbury-leisure-centre,,,,,,,,false,,,,,,,,false,way/200322712,,,,,,,,,,,,
9e200d8a-7c94-49b7-a8bc-b01fda1d8381,boujon bakery,Food & Produce,"267 Gloucester Road, BS7 8NY",51.4789244,-2.5892454,0117 251 0007,http://www.boujonbakery.co.uk/,https://maps.google.com/?cid=13207325242209990813,,,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,5,133,ChIJQ4gE7eM1E60Rnfj5FlXYSbc,OpenStreetMap,2026-04-19,pending,independent,,,,"[""bakery""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,bishopston,boujon-bakery,,,,,,,,false,,,,,,,,false,way/264363945,,5,5,1765563,bakery,,,,bakery,bakery,,
9e2539fa-ac13-4531-a6ea-4cddfa8230e5,Andrews,Health & Wellbeing,"53 West Street, Bristol, BS2 0BZ",51.4571546,-2.5779428,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""hairdresser""]",,,health_wellbeing,2026-04-19 07:42:27,standard,health-and-wellbeing,bristol,st-philips,andrews,,,,,,,,false,,,,,,,,false,way/289801664,,,,,hairdresser,,,,hairdresser,hairdresser,,
9e274c33-c8a4-4160-8e7b-6b83f1483791,Aboe,Food & Produce,"109 Whiteladies Road, Bristol, BS8 2PB, GB",51.4641325,-2.6092152,0117 946 6144,https://aboebristol.com/,https://maps.google.com/?cid=17977770811358196235,,,,4.3,82,ChIJVVWhs8KNcUgRCzJkeE3fffk,OpenStreetMap,2026-04-19,closed,independent,,,,"[""restaurant""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,clifton,aboe,,,,,,,,false,,,,,,,,false,way/261464027,,,,,restaurant,,,,general,general,,
9e72868b-0fba-4471-bf0b-d4be16e40423,Sainsbury's Local,Food & Produce,"140a Whiteladies Road, Bristol, BS8 2RS",51.4690749,-2.6145704,+44 117 948 1210,https://stores.sainsburys.co.uk/4457/bristol-whiteladies-road-local,,,,Mo-Su 07:00-23:00,,,,OpenStreetMap,2026-04-19,pending,chain,,,,"[""convenience""]",,,food_produce,2026-04-19 07:40:05,low,food-and-produce,bristol,clifton,sainsburys-local,,,,,,,,false,,,,,,,,false,way/224572892,,,,,,,,,,,,https://www.ubereats.com/gb/store/sainsburys-local-bristol-whiteladies-roads/0fBUZZM3W8Kdbcj855xIoA
9e9457b1-3f6a-4d12-a850-1d9faeed8482,OnlyYOU,Health & Wellbeing,,51.4592569,-2.5543233,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""beauty""]",,,health_wellbeing,2026-04-19 07:42:26,standard,health-and-wellbeing,bristol,redfield,onlyyou,,,,,,,,false,,,,,,,,false,node/13456599849,,,,,,,,,,,,
9e9e9aa2-b1b1-41ca-97e2-62c5930530fc,Anaya,Food & Produce,"49 West Street, Bristol, BS2 0BZ",51.4571245,-2.5780483,0117 985 0972,,https://maps.google.com/?cid=10018416065121813019,,,Mo-Su 12:00-22:00,4.9,343,ChIJYywAWzePcUgRGwKn1VSQCIs,OpenStreetMap,2026-04-19,pending,independent,,,,"[""restaurant""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,st-philips,anaya,,,,,,,,false,,,,,,,,false,way/289801667,,4,0,1809426,restaurant,,,,general,general,https://deliveroo.co.uk/menu/bristol/st-philips-and-old-market/anaya,
9eabb1ee-d810-4a78-b55d-766da270a2c5,Subway,Restaurants & Fast Food,"6 Bath Road, Bristol, BS4 5NG",51.430496,-2.5441756,,https://restaurants.subway.com/united-kingdom/en/bristol/brislington-retail-park,,,,,,,,OpenStreetMap,2026-04-19,pending,chain,,,,"[""fast_food"",""sandwich""]",,,restaurants_cafes,2026-04-19 07:40:33,low,restaurants,bristol,brislington,subway,,,,,,,,false,,,,,,,,false,way/405901703,,5,0,1812548,restaurant,,takeaway,,Sandwich,sandwich,,
9ed9cd4d-8e04-4e9f-9cdb-7e754dbdff95,Mi Estilo,Food & Produce,"32 Cotham Hill, Redland, Bristol BS6 6LA, UK",51.4592066,-2.6109863,0117 907 7112,http://www.muinobristol.com/,https://maps.google.com/?cid=8213971270096518517,,"Intimate, family-run spot for brunch & Galician-inspired tapas, plus wine, beer & cocktails.","Monday: 5:00 – 9:30 PM; Tuesday: 5:00 – 9:30 PM; Wednesday: 5:00 – 9:30 PM; Thursday: 5:00 – 9:30 PM; Friday: 5:00 – 11:00 PM; Saturday: 12:00 – 2:30 PM, 5:00 – 11:00 PM; Sunday: Closed",4.8,590,ChIJwcrbRd2NcUgRdf1dxVnj_XE,OpenStreetMap,2026-04-19,unverified,independent,,,,"[""restaurant""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,bristol-city-centre,mi-estilo,,,,,,,,false,,,,,,,,false,node/4484476589,,,,,restaurant,,,,general,general,,
9efc2f56-d125-4d15-9d42-640772aa2817,We Are Padel,Health & Wellbeing,"1 Barrow Road, Bristol, BS5 0HU",51.4566225,-2.5695399,,https://wearepadel.com/uk/bristol,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""sports_centre""]",,,health_wellbeing,2026-04-19 07:42:27,standard,health-and-wellbeing,bristol,barton-hill,we-are-padel,bristol@wearepadel.com,wearepadel.bristol,https://www.instagram.com/wearepadel_bristol,,,,,false,,,,,,,,false,way/15526951,,,,,,,,,,,,
9f220578-f322-4abb-bc06-76bb051ddf11,No 1 Convenience Store,Food & Produce,"218-220 Cheltenham Road, Bristol, BS6 5QU",51.4696414,-2.5932332,0117 239 0635,,https://maps.google.com/?cid=1862596929569908006,,,Monday: 8:00 AM – 12:00 AM; Tuesday: 8:00 AM – 12:00 AM; Wednesday: 8:00 AM – 12:00 AM; Thursday: 8:00 AM – 12:00 AM; Friday: 8:00 AM – 12:00 AM; Saturday: 8:00 AM – 12:00 AM; Sunday: 8:00 AM – 12:00 AM,2.3,48,ChIJo5SIYAuOcUgRJmW_-glG2Rk,OpenStreetMap,2026-04-19,pending,independent,,,,"[""convenience""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,montpelier,no-1-convenience-store,,,,,,,,false,,,,,,,,false,way/267330966,,,,,,,,,,,,
9f259158-4fc2-4b36-9a0a-ed6f096e5f48,Londis,Food & Produce,,51.4567638,-2.5940716,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""convenience""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,broadmead,londis,,,,,,,,false,,,,,,,,false,node/12271978670,,5,0,483296,,,,,,,,
9f2ecb20-bc15-434e-81a5-56a36cfb18c7,House Cafe,Cafes & Coffee,,51.4128092,-2.5830303,,,,,,,,,,OpenStreetMap,2026-04-19,closed,independent,,,,"[""cafe""]",,,restaurants_cafes,2026-04-19 07:40:33,standard,cafes,bristol,whitchurch,house-cafe,,,,,,,,false,,,,,,,,false,node/12040548744,,5,5,1294089,cafe,,dine_in,,cafe,cafe,,
9f436d1d-dcad-4bb1-bee7-73fad0f6a38d,Diamond Kebab,Restaurants & Fast Food,"28 Park Street, Bristol, BS1 5JA, GB",51.4539279,-2.6017584,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""fast_food"",""kebab""]",,,restaurants_cafes,2026-04-19 07:40:33,standard,restaurants,bristol,city-centre,diamond-kebab,,,,,,,,false,,,,,,,,false,way/296347556,,2,10,1317109,restaurant,,takeaway,,Kebab,kebab,,https://www.ubereats.com/gb/store/diamond-kebab-kingswood/SrSCLrbfR7SRHsJiv0mQCQ
9f577cfe-b9ff-43d4-9940-0e15c365b9ba,Asian Spicy,Food & Produce,"202 Cheltenham Road, Bristol, BS6 5QZ",51.4686613,-2.592412,+44 117 924 3701,http://www.asianspicy.co.uk/,https://maps.google.com/?cid=18155585792648108739,,,Monday: 5:30 – 11:00 PM; Tuesday: 5:30 – 11:00 PM; Wednesday: 5:30 – 11:00 PM; Thursday: 5:30 – 11:00 PM; Friday: 5:30 – 11:00 PM; Saturday: 5:30 – 11:00 PM; Sunday: 12:00 – 10:30 PM,4.5,194,ChIJ0bixoguOcUgRw1rrAxaZ9fs,OpenStreetMap,2026-04-19,closed,independent,,,,"[""restaurant"",""indian""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,montpelier,asian-spicy,,,,,,,,false,,,,,,,,false,way/209650899,,3,10,312357,restaurant,,,,general,general,https://deliveroo.co.uk/menu/bristol/montpelier-station/asian-spicy,
9f923ca8-c6a6-450a-9d72-d483ce753277,Madina Bazaar,Food & Produce,"138 Gloucester Road, Bristol, BS7 8NT",51.4768163,-2.5906421,07751 832964,,https://maps.google.com/?cid=10427683886613933722,,,Monday: 9:00 AM – 9:00 PM; Tuesday: 9:00 AM – 9:00 PM; Wednesday: 9:00 AM – 9:00 PM; Thursday: 9:00 AM – 9:00 PM; Friday: 9:00 AM – 9:00 PM; Saturday: 9:00 AM – 9:00 PM; Sunday: 9:00 AM – 9:00 PM,4.4,103,ChIJHZEtCgCPcUgRmi6wIz-TtpA,OpenStreetMap,2026-04-19,pending,independent,,,,"[""supermarket""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,bishopston,madina-bazaar,,,,,,,,false,,,,,,,,false,way/184191529,,3,,1853622,supermarket,,,,supermarket,supermarket,,
9f9e77df-426e-4af9-9ea2-2579d4445f4b,Tuck News,Food & Produce,"5 Cotham Road South, Bristol, BS6 5TZ",51.4623093,-2.597961,0117 924 9457,,https://maps.google.com/?cid=9874282716538765362,,,Monday: 7:00 AM – 7:00 PM; Tuesday: 7:00 AM – 7:00 PM; Wednesday: 7:00 AM – 7:00 PM; Thursday: 7:00 AM – 7:00 PM; Friday: 7:00 AM – 11:00 PM; Saturday: 7:00 AM – 11:00 PM; Sunday: 7:00 AM – 7:00 PM,4.7,7,ChIJcUCfdN-NcUgRMoASg9B_CIk,OpenStreetMap,2026-04-19,pending,independent,,,,"[""convenience""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,cotham,tuck-news,,,,,,,,false,,,,,,,,false,way/190581340,,,,,,,,,,,,
9fb61807-197c-4fb9-83c6-8999d0b5d528,Treasure Island Sweets,Food & Produce,"St Nicholas St, Bristol BS1 1LJ, UK",51.4540471,-2.5932113,0117 927 9918,http://www.treasureislandsweets.co.uk/,https://maps.google.com/?cid=10497929902303717723,,,Monday: 9:30 AM – 5:00 PM; Tuesday: 9:30 AM – 5:00 PM; Wednesday: 9:30 AM – 5:00 PM; Thursday: 9:30 AM – 5:00 PM; Friday: 9:30 AM – 5:00 PM; Saturday: 9:30 AM – 5:00 PM; Sunday: Closed,4.3,67,ChIJcaGVMHiOcUgRW6nDL6AjsJE,OpenStreetMap,2026-04-19,unverified,independent,,,,"[""confectionery""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,broadmead,treasure-island-sweets,,,,,,,,false,,,,,,,,false,way/469770654,,5,0,385196,sweet-shop,,,,sweet-shop,sweet-shop,,
9fc48a2c-8c43-4e89-87f0-bc1c32827dce,Nutmeg,Food & Produce,"23-25 St Augustine's Parade, Bristol, BS1 4UL",51.4536332,-2.5981556,0117 379 0376,https://www.nutmegstreetkitchen.com/,https://maps.google.com/?cid=13833648299017691409,,,Monday: 5:00 – 10:00 PM; Tuesday: 5:00 – 10:00 PM; Wednesday: 12:00 – 10:00 PM; Thursday: 12:00 – 10:00 PM; Friday: 12:00 – 10:00 PM; Saturday: 12:00 – 10:00 PM; Sunday: 12:00 – 9:30 PM,4.7,586,ChIJiae5SDeNcUgREeGiitX9-r8,OpenStreetMap,2026-04-19,pending,independent,,,,"[""restaurant"",""indian""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,city-centre,nutmeg,,,,,,,,false,,,,,,,,false,way/288563309,,3,10,1639164,restaurant,,,,general,general,,
9ff5601d-a223-43c0-848c-c0bb40499658,The Juke Box,Drinks & Brewing,"32 Park Street, Bristol, BS1 5JA, GB",51.4540384,-2.6018983,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""bar""]",,,drinks_brewing,2026-04-19 07:41:04,standard,drinks-and-brewing,bristol,city-centre,the-juke-box,,,,,,,,false,,,,,,,,false,way/190054091,,,,,pub,,,,pub,pub,,
9ffd810a-9a71-47ab-b44a-f15202c79c00,Essex Arms,Drinks & Brewing,"237 Two Mile Hill Road, Bristol, BS15 1AY",51.462848,-2.5181161,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""pub""]",,,drinks_brewing,2026-04-19 07:41:04,standard,drinks-and-brewing,bristol,saint-george,essex-arms,,,,,,,,false,,,,,,,,false,node/1474469541,,,,,pub,,,,pub,pub,,
a00ffcff-a254-46e4-b789-037a3a6a1a90,Sharon's Salon,Health & Wellbeing,"125 Church Road, Bristol, BS13 8JZ",51.4133693,-2.6200744,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""hairdresser""]",,,health_wellbeing,2026-04-19 07:42:26,standard,health-and-wellbeing,bristol,bishopsworth,sharons-salon,,,,,,,,false,,,,,,,,false,node/11524269689,,,,,hairdresser,,,,hairdresser,hairdresser,,
a03a1664-c778-4cdb-be54-88f993e24e1d,Savys,Health & Wellbeing,"13 Portland Street, Bristol, BS8 4JA",51.4556928,-2.6209356,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""hairdresser""]",,,health_wellbeing,2026-04-19 07:42:27,standard,health-and-wellbeing,bristol,hotwells,savys,,,,,,,,false,,,,,,,,false,way/277928446,,,,,hairdresser,,,,hairdresser,hairdresser,,
a04d2f8e-cf18-496d-aab9-570ba0ade43b,Al Makkah Butchers,Food & Produce,"92 Stapleton Road, Bristol, BS5 0PW",51.4611379,-2.5737793,07707 778339,,https://maps.google.com/?cid=6872548604181521122,,,Monday: 9:00 AM – 7:00 PM; Tuesday: 9:00 AM – 7:00 PM; Wednesday: 9:00 AM – 7:00 PM; Thursday: 9:00 AM – 7:00 PM; Friday: 9:00 AM – 7:00 PM; Saturday: 9:00 AM – 7:00 PM; Sunday: 9:00 AM – 7:00 PM,3.7,10,ChIJHbja4wiPcUgR4qLYDYsyYF8,OpenStreetMap,2026-04-19,pending,independent,,,,"[""butcher""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,easton,al-makkah-butchers,,,,,,,,false,,,,,,,,false,way/353956828,,5,5,1544104,,,,,,,,
a05578ac-150c-49ad-9eb4-9c27ffc63be5,Vincenzo & Sons,Health & Wellbeing,"76 Gloucester Road, Bristol, BS7 8BN",51.4740199,-2.5918168,+44 117 924 8211,,,,,Mo-Fr 09:00-17:30; Sa 08:30-16:00; We off,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""hairdresser""]",,,health_wellbeing,2026-04-19 07:42:27,standard,health-and-wellbeing,bristol,bishopston,vincenzo-sons,,,,,,,,false,,,,,,,,false,way/264380102,,,,,hairdresser,,,,hairdresser,hairdresser,,
a061d10f-b03a-48e9-a03e-44c0fff25853,Ali Baba's 40 Dishes,Restaurants & Fast Food,"34 West Street, Bristol, BS3 3LH",51.4392007,-2.6024675,,,,,,,,,,OpenStreetMap,2026-04-19,closed,independent,,,,"[""fast_food"",""indian""]",,,restaurants_cafes,2026-04-19 07:40:33,standard,restaurants,bristol,bedminster,ali-babas-40-dishes,,,,,,,,false,,,,,,,,false,way/288984322,,AwaitingInspection,,1910558,restaurant,,takeaway,,indian,indian,,
a06e301f-e33e-4f5b-8808-afa4c56811bd,prontaprint,Art & Design,"Fishponds Road, Bristol, BS16 3AA",51.4769462,-2.5380736,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""photo""]",,,art_design,2026-04-19 07:41:25,standard,art-and-design,bristol,mayfield-park,prontaprint,,,,,,,,false,,,,,,,,false,way/631336712,,,,,,,,,,,,
a07ce754-4624-4e89-b516-3233761dfdbb,High Street Market,Food & Produce,"60 High Street, Bristol, BS11 0DJ",51.4898518,-2.6772586,0117 935 4471,https://www.instagram.com/bs5markets,https://maps.google.com/?cid=7332276222575354617,,,Monday: Closed; Tuesday: Closed; Wednesday: Closed; Thursday: Closed; Friday: Closed; Saturday: Closed; Sunday: 12:00 – 4:00 PM,5,1,ChIJfxs9cEyOcUgR-aKlWWB6wWU,OpenStreetMap,2026-04-19,pending,independent,,,,"[""convenience""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,shirehampton,high-street-market,,,,,,,,false,,,,,,,,false,way/266448874,,,,,,,,,,,,
a0a529bf-8f74-4a02-b4d0-6230c5569e7e,Wung Fu,Restaurants & Fast Food,"22 Meadow Street, Bristol, BS11 9AR",51.5009185,-2.700518,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""fast_food""]",,,restaurants_cafes,2026-04-19 07:40:33,standard,restaurants,bristol,avonmouth,wung-fu,,,,,,,,false,,,,,,,,false,way/902108904,,5,5,1453869,restaurant,,takeaway,,general,general,,
a0b5dfd5-8957-4ecc-bc28-7671c7c91f19,The Co-operative Food,Food & Produce,"68 Broomhill Road, Bristol, BS4 4SD",51.4405504,-2.5379926,,https://www.coop.co.uk/store-finder/BS4-4NZ/68-broomhill-road,,,,Mo-Su 07:00-22:00,,,,OpenStreetMap,2026-04-19,pending,chain,,,,"[""supermarket""]",,,food_produce,2026-04-19 07:40:05,low,food-and-produce,bristol,brislington,the-co-operative-food,,,,,,,,false,,,,,,,,false,way/405940916,,,,,supermarket,,,,supermarket,supermarket,,
a0b6d3a1-a5cc-4e01-837a-c5e94fb792f0,McColl's,Food & Produce,"90 Hollway Road, Bristol, BS14 8PG",51.4119683,-2.546867,01275 830214,https://www.mccolls.co.uk/storelocator/bristol-stockwood/,https://maps.google.com/?cid=10801496335231056130,,Convenience store chain offering branded or house-label groceries & household products.,,2.6,10,ChIJScdjF9eOcUgRAnkhKLCf5pU,OpenStreetMap,2026-04-19,closed,independent,,,,"[""convenience""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,stockwood,mccolls,,,,,,,,false,,,,,,,,false,way/86700267,,,,,,,,,,,,
a0b9a65f-a2a8-4850-b036-a22daacc5581,The Spaghetti Incident,Food & Produce,"36 Stokes Croft, Bristol, BS1 3QD",51.4615324,-2.5903619,0117 330 1401,https://mymenuweb.com/uk/restaurants/594807/?utm_source=google_profile&utm_medium=google_profile&utm_campaign=admin,https://maps.google.com/?cid=7279033702615812693,,,Monday: Closed; Tuesday: 5:30 – 10:00 PM; Wednesday: 5:30 – 10:00 PM; Thursday: 5:30 – 10:00 PM; Friday: 5:30 – 10:00 PM; Saturday: 5:30 – 10:00 PM; Sunday: Closed,4.5,428,ChIJ25uLbHWPcUgRVQqDKJZSBGU,OpenStreetMap,2026-04-19,pending,independent,,,,"[""restaurant""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,saint-pauls,the-spaghetti-incident,,,,,,,,false,,,,,,,,false,way/108841078,,5,0,1108914,restaurant,,,,general,general,,
a0c830ac-5d82-41ac-9162-20bf7e4cb23d,Oriental Chef,Restaurants & Fast Food,"64 North Street, Bristol, BS3 1HJ",51.4409614,-2.6043176,,,,,,,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""fast_food"",""chinese""]",,,restaurants_cafes,2026-04-19 07:40:33,standard,restaurants,bristol,bedminster,oriental-chef,,,,,,,,false,,,,,,,,false,way/288988255,,5,0,385536,restaurant,,takeaway,,chinese,chinese,,
a0c9a4dd-9203-4ca9-9b8d-1d5ae0b40341,Brown's,Food & Produce,"38 Queen's Road, Bristol, BS8 1RE",51.4564443,-2.6056157,+44 117 930 4777,https://www.browns-restaurants.co.uk/locations/bristol/,https://maps.google.com/?cid=18107167964346785061,,All-day British chain brasserie & bar with lobster nights & afternoon tea in a grand cafe setting.,Mo-Th 10:00-23:00; Fr 10:00-24:00; Sa 09:00-24:00; Su 09:00-22:00,4.3,2039,ChIJGeMj7tqNcUgRJR0541OVSfs,OpenStreetMap,2026-04-19,pending,independent,,,,"[""restaurant"",""british""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,clifton,browns,,,,,,,,false,,,,,,,,false,way/97655812,Q4975958,,,,restaurant,,,,general,general,,https://www.ubereats.com/gb/store/browns-bristol/GyfQwlmaShmcGm1wsjWzdg
a0d095c9-b12a-440f-bce3-c661e696f7cb,Meet up noodle bar,Food & Produce,"6 Marsh St, Bristol BS1 4AX, UK",51.4531036,-2.5963192,0117 929 8721,https://meetupnoodlebar.co.uk/,https://maps.google.com/?cid=1001950863185500990,,,"Monday: 12:00 – 3:00 PM, 4:30 – 10:00 PM; Tuesday: 12:00 – 3:00 PM, 4:30 – 10:00 PM; Wednesday: Closed; Thursday: 12:00 – 3:00 PM, 4:30 – 10:00 PM; Friday: 12:00 – 3:00 PM, 4:30 – 10:00 PM; Saturday: 12:00 – 3:00 PM, 4:30 – 10:00 PM; Sunday: 12:00 – 3:00 PM, 4:30 – 10:00 PM",4.5,136,ChIJMbhcqmWNcUgRPluRYgCl5w0,OpenStreetMap,2026-04-19,unverified,independent,,,,"[""restaurant"",""noodle""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,redcliffe,meet-up-noodle-bar,,,,,,,,false,,,,,,,,false,node/12421175032,,5,5,1723972,restaurant,,,,general,general,,
a0d3b9f4-96db-4583-b6f3-592dbdd111f6,La Lola,Food & Produce,"Glass Arcade Saint Nicholas Street, Bristol, BS1 1JQ",51.4541726,-2.5934183,,https://lalolabristol.com/,https://maps.google.com/?cid=14116732717176489191,,,Monday: 10:30 AM – 3:00 PM; Tuesday: 10:30 AM – 3:00 PM; Wednesday: 10:30 AM – 3:00 PM; Thursday: 10:30 AM – 3:00 PM; Friday: 10:30 AM – 3:00 PM; Saturday: 10:00 AM – 4:00 PM; Sunday: Closed,4.8,206,ChIJrTDneqWPcUgR54Rw1Jy16MM,OpenStreetMap,2026-04-19,pending,independent,,,,"[""restaurant"",""spanish""]",,,food_produce,2026-04-19 07:40:05,standard,food-and-produce,bristol,broadmead,la-lola,,,,,,,,false,,,,,,,,false,node/4741651070,,4,5,1377978,restaurant,,,,general,general,,
a0d3deee-2f67-4f8b-89d7-c5397e52f65f,Kasundi,Restaurants & Fast Food,"135 Church Road, Bristol, BS5 9JR",51.4586158,-2.5585817,,https://www.kasundi.co.uk/,,,,Mo-Th 16:00-23:30; Fr-Su 16:30-23:45,,,,OpenStreetMap,2026-04-19,pending,independent,,,,"[""fast_food"",""indian""]",,,restaurants_cafes,2026-04-19 07:40:33,standard,restaurants,bristol,redfield,kasundi,,,,,,,,false,,,,,,,,false,node/13456599903,,5,5,1679653,restaurant,,takeaway,,indian,indian,,
